remoteip,date3,time,date,requests,req_protocol,req_method,status,Response_time,bytes_sent,referal,user_agent,virtual_host,serveid,error_level,error_message
localhost4,01-01-2013,21:15:32,'2013-01-01 21:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,4076,283,www.facebook.com,Opera/9.80,virtualhost2,server1,error,Bad Request
localhost1,01-01-2013,21:21:32,'2013-01-01 21:21:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,242,200,www.google.com,Opera/9.80,virtualhost2,server1,,
localhost1,01-01-2013,21:27:32,'2013-01-01 21:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,201,629,www.google.com,Mozilla/5.0,virtualhost2,server1,,
localhost1,01-01-2013,21:39:32,'2013-01-01 21:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,4150,283,www.google.com,IE8,virtualhost2,server1,,
localhost2,01-01-2013,21:45:32,'2013-01-01 21:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,401,269,200,www.yahoo.com,IE8,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost2,01-01-2013,21:51:32,'2013-01-01 21:51:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,219,629,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost2,01-01-2013,21:57:32,'2013-01-01 21:57:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,367,6745,www.yahoo.com,Opera/9.80,virtualhost1,server1,,
localhost2,01-01-2013,22:03:32,'2013-01-01 22:03:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,3183,283,www.yahoo.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,01-01-2013,22:09:32,'2013-01-01 22:09:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,232,200,www.yahoo.com,Mozilla/5.0,virtualhost2,server1,,
localhost3,01-01-2013,22:15:32,'2013-01-01 22:15:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,220,629,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost3,01-01-2013,22:21:32,'2013-01-01 22:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,408,283,6745,www.timesofindia.com,Crome,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost3,01-01-2013,22:27:32,'2013-01-01 22:27:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,4024,283,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost4,01-01-2013,22:33:32,'2013-01-01 22:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,227,200,www.timesofindia.com,Crome,virtualhost2,server1,,
localhost4,01-01-2013,22:39:32,'2013-01-01 22:39:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,207,629,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost4,01-01-2013,22:45:32,'2013-01-01 22:45:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,373,6745,www.flipkart.com,IE8,virtualhost2,server1,,
localhost5,01-01-2013,22:51:32,'2013-01-01 22:51:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4883,283,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,,
localhost5,01-01-2013,22:57:32,'2013-01-01 22:57:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,404,620,200,www.flipkart.com,Mozilla/5.0,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost2,01-01-2013,23:09:32,'2013-01-01 23:09:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,471,6745,www.flipkart.com,Mozilla/5.0,virtualhost1,server1,,
localhost4,01-01-2013,23:15:32,'2013-01-01 23:15:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5436,283,www.ebay.com,Crome,virtualhost2,server1,,
localhost2,01-01-2013,23:21:32,'2013-01-01 23:21:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,625,200,www.ebay.com,Crome,virtualhost1,server1,,
localhost2,01-01-2013,23:27:32,'2013-01-01 23:27:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,331,626,www.ebay.com,IE8,virtualhost2,server1,,
localhost3,01-01-2013,23:33:32,'2013-01-01 23:33:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,385,6745,www.ebay.com,IE8,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost3,01-01-2013,23:39:32,'2013-01-01 23:39:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,7377,283,www.ebay.com,IE8,virtualhost2,server1,,
localhost4,01-01-2013,23:45:32,'2013-01-01 23:45:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,260,200,www.amazon.com,IE8,virtualhost2,server1,,
localhost5,01-01-2013,23:57:32,'2013-01-01 23:57:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,362,6746,www.amazon.com,Mozilla/5.0,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost5,02-01-2013,00:03:32,'2013-01-02 00:03:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,597,200,www.amazon.com,Crome,virtualhost1,server1,,
localhost2,02-01-2013,00:09:32,'2013-01-02 00:09:32',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6575,283,www.amazon.com,Crome,virtualhost1,server1,,
localhost4,02-01-2013,00:15:32,'2013-01-02 00:15:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,683,629,www.4shared.com,Crome,virtualhost2,server1,error,Bad Request
localhost1,02-01-2013,00:21:32,'2013-01-02 00:21:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,272,6740,www.4shared.com,IE8,virtualhost2,server1,,
localhost1,02-01-2013,00:33:32,'2013-01-02 00:33:32',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,618,200,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost1,02-01-2013,00:39:32,'2013-01-02 00:39:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,632,629,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost3,02-01-2013,00:45:32,'2013-01-02 00:45:32',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,256,629,www.facebook.com,Opera/9.80,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost3,02-01-2013,00:51:32,'2013-01-02 00:51:32',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,360,6754,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost3,02-01-2013,00:57:33,'2013-01-02 00:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,6872,283,www.google.com,Opera/9.80,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost4,02-01-2013,01:03:33,'2013-01-02 01:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,764,200,www.google.com,Crome,virtualhost1,server1,,
localhost4,02-01-2013,01:09:33,'2013-01-02 01:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,687,629,www.google.com,Crome,virtualhost1,server1,error,File does not exist: /var/www/favicon.php
localhost4,02-01-2013,01:15:33,'2013-01-02 01:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,403,611,6748,www.google.com,Crome,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost5,02-01-2013,01:21:33,'2013-01-02 01:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,7561,283,www.google.com,Crome,virtualhost2,server1,,
localhost5,02-01-2013,01:27:33,'2013-01-02 01:27:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,770,200,www.yahoo.com,Crome,virtualhost2,server1,,
localhost5,02-01-2013,01:33:33,'2013-01-02 01:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,636,629,www.yahoo.com,IE8,virtualhost2,server1,,
localhost4,02-01-2013,01:45:33,'2013-01-02 01:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,5560,283,www.timesofindia.com,IE8,virtualhost1,server1,,
localhost1,02-01-2013,01:51:33,'2013-01-02 01:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,414,519,200,www.flipkart.com,IE8,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost1,02-01-2013,01:57:33,'2013-01-02 01:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,236,629,www.flipkart.com,Opera/9.80,virtualhost1,server1,,
localhost1,02-01-2013,02:03:33,'2013-01-02 02:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,252,6747,www.ebay.com,Opera/9.80,virtualhost2,server1,,
localhost1,02-01-2013,02:09:33,'2013-01-02 02:09:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4614,283,www.ebay.com,Opera/9.80,virtualhost2,server1,,
localhost1,02-01-2013,02:15:33,'2013-01-02 02:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,708,200,www.amazon.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,02-01-2013,02:21:33,'2013-01-02 02:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,683,626,www.amazon.com,Mozilla/5.0,virtualhost2,server1,error,Bad Request
localhost2,02-01-2013,02:27:33,'2013-01-02 02:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,628,6748,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,02-01-2013,02:39:33,'2013-01-02 02:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,708,200,www.facebook.com,Crome,virtualhost1,server1,,
localhost3,02-01-2013,02:45:33,'2013-01-02 02:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,1438,627,www.facebook.com,Crome,virtualhost1,server1,,
localhost3,02-01-2013,02:51:33,'2013-01-02 02:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,401,947,6748,www.facebook.com,Crome,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost3,02-01-2013,02:57:33,'2013-01-02 02:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6249,283,www.facebook.com,Crome,virtualhost1,server1,,
localhost3,02-01-2013,03:03:33,'2013-01-02 03:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,765,200,www.google.com,IE8,virtualhost1,server1,,
localhost3,02-01-2013,03:09:33,'2013-01-02 03:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,742,629,www.google.com,IE8,virtualhost1,server1,,
localhost4,02-01-2013,03:15:33,'2013-01-02 03:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,336,6748,www.yahoo.com,IE8,virtualhost2,server1,,
localhost4,02-01-2013,03:21:33,'2013-01-02 03:21:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,408,215,200,www.yahoo.com,Opera/9.80,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost4,02-01-2013,03:27:33,'2013-01-02 03:27:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,304,4291,283,www.yahoo.com,Opera/9.80,virtualhost2,server1,,
localhost4,02-01-2013,03:33:33,'2013-01-02 03:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,175,629,www.yahoo.com,Crome,virtualhost2,server1,,
localhost4,02-01-2013,03:39:33,'2013-01-02 03:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,343,6743,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost5,02-01-2013,03:45:33,'2013-01-02 03:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5182,283,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost5,02-01-2013,03:51:33,'2013-01-02 03:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,1224,200,www.timesofindia.com,Crome,virtualhost1,server1,,
localhost5,02-01-2013,04:03:33,'2013-01-02 04:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,338,6748,www.flipkart.com,IE8,virtualhost2,server1,,
localhost5,02-01-2013,04:09:33,'2013-01-02 04:09:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,403,4481,283,www.flipkart.com,IE8,virtualhost2,server1,error,client denied by server configuration: /var/www/fa
localhost2,02-01-2013,04:15:33,'2013-01-02 04:15:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,805,200,www.flipkart.com,IE8,virtualhost2,server1,,
localhost4,02-01-2013,04:21:33,'2013-01-02 04:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,323,629,www.flipkart.com,IE8,virtualhost2,server1,,
localhost1,02-01-2013,04:27:33,'2013-01-02 04:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,331,6748,www.ebay.com,Opera/9.80,virtualhost2,server1,,
localhost1,02-01-2013,04:33:33,'2013-01-02 04:33:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4847,283,www.ebay.com,Opera/9.80,virtualhost1,server1,,
localhost3,02-01-2013,04:39:33,'2013-01-02 04:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,623,200,www.ebay.com,Opera/9.80,virtualhost1,server1,,
localhost3,02-01-2013,04:45:33,'2013-01-02 04:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,414,218,629,www.ebay.com,Mozilla/5.0,virtualhost1,server1,error,Request URI Too Long: /var/www/testphp.php
localhost3,02-01-2013,04:51:33,'2013-01-02 04:51:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,259,6748,www.amazon.com,Mozilla/5.0,virtualhost1,server1,,
localhost4,02-01-2013,04:57:33,'2013-01-02 04:57:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5904,283,www.amazon.com,Crome,virtualhost1,server1,,
localhost4,02-01-2013,05:03:33,'2013-01-02 05:03:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,567,200,www.amazon.com,Crome,virtualhost1,server1,,
localhost4,02-01-2013,05:09:33,'2013-01-02 05:09:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,295,628,www.amazon.com,Crome,virtualhost2,server1,,
localhost5,02-01-2013,05:15:33,'2013-01-02 05:15:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,400,562,6747,www.4shared.com,Crome,virtualhost2,server1,error,Bad Request
localhost5,02-01-2013,05:21:33,'2013-01-02 05:21:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6762,283,www.4shared.com,Crome,virtualhost2,server1,,
localhost2,02-01-2013,05:33:33,'2013-01-02 05:33:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,298,628,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost4,02-01-2013,05:39:33,'2013-01-02 05:39:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,384,6748,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost1,02-01-2013,05:45:33,'2013-01-02 05:45:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5903,283,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost1,02-01-2013,05:51:33,'2013-01-02 05:51:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,753,200,www.google.com,Mozilla/5.0,virtualhost2,server1,,
localhost1,02-01-2013,05:57:33,'2013-01-02 05:57:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,233,626,www.google.com,Mozilla/5.0,virtualhost1,server1,error,Authorization Required: /var/www/favcon.php
localhost2,02-01-2013,06:03:33,'2013-01-02 06:03:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,310,6748,www.yahoo.com,Crome,virtualhost1,server1,,
localhost2,02-01-2013,06:09:33,'2013-01-02 06:09:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,221,200,www.yahoo.com,Crome,virtualhost2,server1,,
localhost2,02-01-2013,06:15:33,'2013-01-02 06:15:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5896,283,www.yahoo.com,Crome,virtualhost2,server1,,
localhost2,02-01-2013,06:21:33,'2013-01-02 06:21:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,408,177,626,www.yahoo.com,IE8,virtualhost2,server1,error,Request Timed Out: /var/www/testing.php
localhost2,02-01-2013,06:27:33,'2013-01-02 06:27:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,348,6751,www.yahoo.com,IE8,virtualhost2,server1,,
localhost3,02-01-2013,06:33:33,'2013-01-02 06:33:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,404,4522,283,www.timesofindia.com,Opera/9.80,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost4,02-01-2013,06:39:33,'2013-01-02 06:39:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,612,200,www.timesofindia.com,Opera/9.80,virtualhost1,server1,,
localhost5,02-01-2013,06:45:33,'2013-01-02 06:45:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,690,628,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,02-01-2013,06:51:33,'2013-01-02 06:51:33',\GET /phpmyadmin/sql.php?db=WS,HTTP/1.1,GET,200,154938,15789,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,02-01-2013,06:57:33,'2013-01-02 06:57:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,308,6753,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,02-01-2013,07:09:33,'2013-01-02 07:09:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,403,909,200,www.flipkart.com,Crome,virtualhost1,server1,error,client denied by server configuration: /var/www/fa
localhost2,02-01-2013,07:15:33,'2013-01-02 07:15:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,528,629,www.flipkart.com,Crome,virtualhost1,server1,,
localhost2,02-01-2013,07:21:33,'2013-01-02 07:21:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,444,6747,www.flipkart.com,Crome,virtualhost2,server1,,
localhost3,02-01-2013,07:27:33,'2013-01-02 07:27:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6496,283,www.flipkart.com,Crome,virtualhost1,server1,,
localhost4,02-01-2013,07:33:33,'2013-01-02 07:33:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,281,200,www.ebay.com,IE8,virtualhost1,server1,,
localhost5,02-01-2013,07:39:33,'2013-01-02 07:39:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,304,649,629,www.ebay.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,02-01-2013,07:45:33,'2013-01-02 07:45:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,414,894,6747,www.ebay.com,Mozilla/5.0,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost4,02-01-2013,07:51:33,'2013-01-02 07:51:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,6699,283,www.ebay.com,IE8,virtualhost2,server1,,
localhost1,02-01-2013,07:57:33,'2013-01-02 07:57:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,262,200,www.ebay.com,IE8,virtualhost2,server1,,
localhost1,02-01-2013,08:03:33,'2013-01-02 08:03:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,578,629,www.amazon.com,IE8,virtualhost2,server1,,
localhost1,02-01-2013,08:09:33,'2013-01-02 08:09:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,290,6748,www.amazon.com,IE8,virtualhost1,server1,,
localhost1,02-01-2013,08:15:33,'2013-01-02 08:15:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,400,9126,283,www.amazon.com,Mozilla/5.0,virtualhost1,server1,error,Bad Request
localhost1,02-01-2013,08:21:33,'2013-01-02 08:21:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,734,200,www.amazon.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,02-01-2013,08:27:33,'2013-01-02 08:27:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,499,628,www.amazon.com,Mozilla/5.0,virtualhost1,server1,,
localhost2,02-01-2013,08:33:33,'2013-01-02 08:33:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,350,6747,www.4shared.com,Mozilla/5.0,virtualhost2,server1,,
localhost2,02-01-2013,08:45:33,'2013-01-02 08:45:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,862,200,www.facebook.com,Crome,virtualhost1,server1,,
localhost2,02-01-2013,08:51:33,'2013-01-02 08:51:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,401,327,629,www.google.com,Crome,virtualhost2,server1,error,Authorization Required: /var/www/favcon.php
localhost3,02-01-2013,08:57:33,'2013-01-02 08:57:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,356,6747,www.google.com,IE8,virtualhost2,server1,,
localhost4,02-01-2013,09:03:33,'2013-01-02 09:03:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5056,283,www.google.com,IE8,virtualhost2,server1,,
localhost5,02-01-2013,09:09:33,'2013-01-02 09:09:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,497,200,www.google.com,IE8,virtualhost2,server1,,
localhost2,02-01-2013,09:15:33,'2013-01-02 09:15:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,208,629,www.4shared.com,IE8,virtualhost2,server1,,
localhost4,02-01-2013,09:21:33,'2013-01-02 09:21:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,1036,6746,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost1,02-01-2013,09:27:33,'2013-01-02 09:27:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,408,4871,283,www.facebook.com,Mozilla/5.0,virtualhost1,server1,error,Request Timed Out: /var/www/testing.php
localhost2,02-01-2013,09:33:33,'2013-01-02 09:33:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,304,725,200,www.facebook.com,Crome,virtualhost2,server1,,
localhost2,02-01-2013,09:39:33,'2013-01-02 09:39:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,404,1235,629,www.google.com,Crome,virtualhost2,server1,error,File does not exist: /var/www/favicon.php
localhost2,02-01-2013,09:45:33,'2013-01-02 09:45:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,343,6743,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost2,02-01-2013,09:51:33,'2013-01-02 09:51:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,2991151,283,www.google.com,Opera/9.80,virtualhost1,server1,,
localhost4,02-01-2013,10:03:33,'2013-01-02 10:03:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,683,629,www.facebook.com,Opera/9.80,virtualhost1,server1,,
localhost5,02-01-2013,10:09:33,'2013-01-02 10:09:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,271,6753,www.facebook.com,Opera/9.80,virtualhost2,server1,,
localhost2,02-01-2013,10:15:33,'2013-01-02 10:15:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,4722,283,www.facebook.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,02-01-2013,10:21:33,'2013-01-02 10:21:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,257,200,www.facebook.com,Mozilla/5.0,virtualhost2,server1,,
localhost1,02-01-2013,10:27:33,'2013-01-02 10:27:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,248,629,www.google.com,Crome,virtualhost2,server1,,
localhost1,02-01-2013,10:33:33,'2013-01-02 10:33:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,304,377,6747,www.google.com,Crome,virtualhost2,server1,,
localhost1,02-01-2013,10:39:33,'2013-01-02 10:39:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,414,4957,283,www.google.com,IE8,virtualhost2,server1,error,Request URI Too Long: /var/www/testphp.php
localhost1,02-01-2013,10:51:33,'2013-01-02 10:51:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,558,629,www.google.com,IE8,virtualhost1,server1,,
localhost2,02-01-2013,10:57:33,'2013-01-02 10:57:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,620,6747,www.yahoo.com,IE8,virtualhost1,server1,,
localhost3,02-01-2013,11:03:33,'2013-01-02 11:03:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,5651,283,www.yahoo.com,IE8,virtualhost1,server1,,
localhost3,02-01-2013,11:09:33,'2013-01-02 11:09:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,235,200,www.yahoo.com,Opera/9.80,virtualhost2,server1,,
localhost3,02-01-2013,11:15:33,'2013-01-02 11:15:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,400,676,629,www.timesofindia.com,Opera/9.80,virtualhost2,server1,error,Bad Request
localhost3,02-01-2013,11:21:33,'2013-01-02 11:21:33',\GET /server-status HTTP/1.0\,HTTP/1.0,GET,200,972,6748,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,02-01-2013,11:27:33,'2013-01-02 11:27:33',\GET /status.php HTTP/1.0\,HTTP/1.0,GET,200,11355,283,www.timesofindia.com,Mozilla/5.0,virtualhost2,server1,,
localhost4,02-01-2013,11:33:33,'2013-01-02 11:33:33',\GET /testphp.php HTTP/1.0\,HTTP/1.0,GET,200,763,200,www.flipkart.com,Mozilla/5.0,virtualhost1,server1,,
localhost4,02-01-2013,11:39:33,'2013-01-02 11:39:33',\GET /server-status?auto HTTP/,HTTP/1.0,GET,200,379,628,www.flipkart.com,Mozilla/5.0,virtualhost1,server1,,
