remoteip,date,date1,time,destination,req_method,status,distance,delay,user_agent,referal,requests,error_level,Response_time,error_message
127.0.0.1,1010720,30-11-2012,14:26:44,HTTP/1.1,GET,304,278,210,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,438,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 39
127.0.0.1,1010720,30-11-2012,14:26:44,HTTP/1.1,GET,304,277,211,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,429,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 40
127.0.0.1,1010720,30-11-2012,14:26:44,HTTP/1.1,GET,304,291,211,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,509,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010720,30-11-2012,14:26:44,HTTP/1.1,GET,304,337,212,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,495,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 40
127.0.0.1,1010720,30-11-2012,14:26:46,HTTP/1.1,GET,200,146951,15723,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,451,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 41
127.0.0.1,1010725,30-11-2012,14:26:47,HTTP/1.1,GET,304,199,210,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,496,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010725,30-11-2012,14:26:47,HTTP/1.1,GET,304,132,212,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",error,441,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 41
127.0.0.1,1010725,30-11-2012,14:26:47,HTTP/1.1,GET,304,122,213,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,578,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 42
127.0.0.1,1010730,30-11-2012,14:26:47,HTTP/1.1,GET,304,124,211,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,547,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010730,30-11-2012,14:26:47,HTTP/1.1,GET,304,258,211,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,511,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 42
127.0.0.1,1010730,30-11-2012,14:26:47,HTTP/1.1,GET,304,91,211,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,476,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 43
127.0.0.1,1010730,30-11-2012,14:26:47,HTTP/1.1,GET,304,89,211,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,443,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010730,30-11-2012,14:26:47,HTTP/1.1,GET,304,133,211,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",error,491,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 43
127.0.0.1,1010730,30-11-2012,14:27:02,HTTP/1.0,OPTIONS,200,250,152,Apache/2.2.20 (Ubuntu) (inter,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,493,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 44
127.0.0.1,1010730,30-11-2012,15:25:25,HTTP/1.1,GET,200,3130,302,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,485,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010730,30-11-2012,15:27:47,HTTP/1.1,GET,200,2730,302,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,182,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 44
127.0.0.1,1010730,30-11-2012,15:28:53,HTTP/1.1,GET,200,2728,302,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,127,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 45
127.0.0.1,1010733,30-11-2012,15:28:56,HTTP/1.1,GET,200,1265,301,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,515,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010733,30-11-2012,15:33:28,HTTP/1.1,GET,200,2777,302,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,504,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 45
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,200,45560,2881,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,497,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 46
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,304,371,211,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",error,193,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,304,278,212,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,145,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 46
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,304,294,211,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,633,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 47
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,304,268,213,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,508,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,304,127,210,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,504,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 47
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,304,123,188,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,162,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 48
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,304,131,211,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",warning,143,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010735,30-11-2012,15:42:34,HTTP/1.1,GET,200,25207,9391,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,505,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 48
127.0.0.1,1010738,30-11-2012,15:42:34,HTTP/1.1,GET,200,28688,5336,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,520,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 49
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,878,212,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",notify,431,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,648,187,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",notify,181,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 49
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,204,186,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",warning,149,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 50
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,200,31280,2893,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,521,"\GET /phpmyadmin/sql.php?db=ab"""
localhost,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,185,210,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,513,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 50
localhost,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,168,212,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",notify,389,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 51
localhost,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,159,210,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",notify,224,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,125,211,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",warning,549,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 51
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,304,163,211,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,535,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 52
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,200,18763,5336,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,535,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010740,30-11-2012,15:42:35,HTTP/1.1,GET,200,32164,9391,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",notify,460,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 52
127.0.0.1,1010740,30-11-2012,15:42:38,HTTP/1.1,POST,302,32987,565,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",notify,183,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 53
localhost,1010744,30-11-2012,15:42:38,HTTP/1.1,GET,200,46009,1742,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",warning,142,"\GET /phpmyadmin/sql.php?db=ab"""
localhost,1010745,30-11-2012,15:42:38,HTTP/1.1,GET,304,175,212,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,529,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 53
localhost,1010745,30-11-2012,15:42:38,HTTP/1.1,GET,304,146,211,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,549,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 54
127.0.0.1,1010745,30-11-2012,15:42:38,HTTP/1.1,GET,304,184,210,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",notify,447,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010745,30-11-2012,15:42:38,HTTP/1.1,GET,200,49455,2657,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",notify,177,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 54
127.0.0.1,1010745,30-11-2012,15:42:38,HTTP/1.1,GET,200,156994,15739,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",warning,131,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 55
127.0.0.1,1010745,30-11-2012,15:42:38,HTTP/1.1,GET,200,100442,2024,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,532,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010750,30-11-2012,15:42:38,HTTP/1.1,GET,304,182,210,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",error,532,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 55
localhost,1010750,30-11-2012,15:42:38,HTTP/1.1,GET,304,219,212,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",notify,521,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 56
127.0.0.1,1010750,30-11-2012,15:42:38,HTTP/1.1,GET,304,141,210,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",notify,189,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010750,30-11-2012,15:42:38,HTTP/1.1,GET,304,220,212,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",warning,146,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 56
127.0.0.1,1010750,30-11-2012,15:42:38,HTTP/1.1,GET,304,194,210,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,375,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 57
127.0.0.1,1010750,30-11-2012,15:42:38,HTTP/1.1,GET,304,128,211,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,510,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010753,30-11-2012,15:42:38,HTTP/1.1,GET,304,108,211,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",notify,472,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 57
127.0.0.1,1010755,30-11-2012,15:42:38,HTTP/1.1,GET,304,135,211,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",notify,461,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 58
127.0.0.1,1010755,30-11-2012,15:42:38,HTTP/1.1,GET,200,26223,9391,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",warning,443,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010755,30-11-2012,15:42:54,HTTP/1.0,OPTIONS,200,482,152,Apache/2.2.20 (Ubuntu) (inter,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,503,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 58
127.0.0.1,1010755,30-11-2012,15:42:55,HTTP/1.0,OPTIONS,200,522,152,Apache/2.2.20 (Ubuntu) (inter,amazon.com,"\GET /access.php HTTP/1.0\""""",error,531,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 59
127.0.0.1,1010757,30-11-2012,15:43:20,HTTP/1.1,GET,200,80820,1743,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",notify,503,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010757,30-11-2012,15:43:20,HTTP/1.1,GET,304,407,211,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",notify,486,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 59
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,363,212,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",warning,440,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 60
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,517,212,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",error,496,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,200,139112,15753,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,496,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 60
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,200,162733,2659,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,435,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 61
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,200,166486,1742,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,440,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,218,212,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,431,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 61
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,257,211,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,510,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 62
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,686,211,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",error,494,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,200,43585,2659,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,434,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 62
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,200,141338,15754,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,432,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 63
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,226,212,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,437,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,265,210,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,493,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 63
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,423,210,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,531,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 64
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,309,212,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,483,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,136,210,Mozilla/5.0 (X11,facebook,"\GET /access.php HTTP/1.0\""""",error,415,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 64
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,118,211,Mozilla/5.0 (X11,google.com,"\GET /access.php HTTP/1.0\""""",error,450,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 65
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,110,211,Mozilla/5.0 (X11,yahoo.com,"\GET /access.php HTTP/1.0\""""",error,494,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010800,30-11-2012,15:43:20,HTTP/1.1,GET,304,117,211,Mozilla/5.0 (X11,myspace.com,"\GET /access.php HTTP/1.0\""""",error,436,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 65
127.0.0.1,1010800,30-11-2012,15:44:43,HTTP/1.1,GET,200,123929,1743,Mozilla/5.0 (X11,pintrest.com,"\GET /access.php HTTP/1.0\""""",error,495,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 66
127.0.0.1,1010800,30-11-2012,15:44:43,HTTP/1.1,GET,304,492,212,Mozilla/5.0 (X11,amazon.com,"\GET /access.php HTTP/1.0\""""",error,459,"\GET /phpmyadmin/sql.php?db=ab"""
127.0.0.1,1010800,30-11-2012,15:44:43,HTTP/1.1,GET,304,365,211,Mozilla/5.0 (X11,webworld.com,"\GET /access.php HTTP/1.0\""""",error,430,PHP Warning:  fopen(http://localhost/parsescor.php): failed to open stream: HTTP request failed! HTTP/1.1 404 Not Found\\r\\n in /var/www/testing.php on line 66
